upregulated,,,downregulated,,
gene id,log2FC,adj. P-value,gene id,log2FC,adj. P-value
ALOXE3,1.628172995,0.00214159,TEAD4,-1.870080002,1.32627E-27
HSD17B7P2,1.622435712,0.003051515,APITD1,-1.868140937,4.36142E-08
HIST1H3A,1.619007742,0.036154028,FAM188B,-1.86674701,0.016054939
IDUA,1.618138844,2.2239E-12,XRCC3,-1.862808183,7.74746E-30
ARHGEF37,1.61761588,3.34982E-05,CDCA4,-1.8591539,1.20914E-37
YPEL5,1.616992008,1.51009E-34,POLE,-1.858769264,1.53357E-66
AGR2,1.615771311,1.05193E-59,RMI1,-1.85191026,4.80673E-35
C18orf56,1.608403742,1.68706E-09,C10orf78,-1.850649547,1.4813E-07
CLSTN3,1.604763696,5.85464E-18,SLC38A3,-1.848697956,3.5974E-07
TMEM229B,1.597613979,5.94642E-10,GMNN,-1.845311669,1.53441E-35
ZNF423,1.596623482,0.006097472,KCTD12,-1.838834086,3.79891E-08
DCP1B,1.588474011,8.992E-13,TMEM194A,-1.83343059,9.65907E-47
GADD45G,1.580487249,0.009200904,SLC25A19,-1.828917269,2.64526E-11
OXTR,1.578267611,0.009274028,MT2A,-1.82571543,0.000685706
PAQR6,1.576769659,1.74595E-10,FAM161A,-1.814911638,5.10657E-06
TXNIP,1.573651854,7.44078E-12,POLD3,-1.812155593,1.95395E-30
IGFBP5,1.572513706,4.20773E-55,LIN9,-1.799777965,4.83143E-12
ODZ4,1.571138159,0.003860467,AMIGO2,-1.786646871,7.84882E-05
COL11A2,1.567398747,0.000409214,CDC25B,-1.784418063,7.24524E-19
POLH,1.564905479,1.39806E-12,SLC16A10,-1.784169614,0.004183076
PTGER3,1.564745131,0.019912296,MIR17HG,-1.778083071,0.012197534
HSPB8,1.560289341,1.64361E-50,C9orf40,-1.777671593,3.64667E-15
LIMK2,1.558713351,2.05032E-46,POLA1,-1.77559217,8.74161E-43
MUC5B,1.556712916,3.65658E-05,SLBP,-1.774039094,3.30432E-42
EPS8L2,1.55562982,2.12769E-23,DTYMK,-1.764942732,1.98131E-36
ZNF610,1.554721054,0.000165499,KLHL23,-1.763091279,2.98827E-10
ALS2CL,1.554543561,9.86669E-15,G2E3,-1.760275892,3.96596E-32
CAPN2,1.554208898,2.95813E-05,ZNF90,-1.75769132,0.000315978
RASAL1,1.554090379,1.36906E-08,FLJ37201,-1.756997994,0.006467082
FXYD3,1.553364531,4.92966E-05,SLC16A7,-1.74380782,1.87503E-08
GCNT2,1.552476829,4.09554E-06,CHEK1,-1.742642996,9.27146E-28
PCDHAC1,1.548321051,0.007604028,GEN1,-1.741182004,9.61643E-34
C2orf18,1.548181349,4.18684E-08,C13orf34,-1.741045116,3.61746E-12
SGK223,1.546341153,6.68935E-19,HIRIP3,-1.737337031,2.53274E-21
WBP1,1.544503282,6.10163E-19,PPIL5,-1.734770501,2.4796E-31
TAGLN,1.543430908,0.002220171,SNORD29,-1.734688321,0.000640193
FAM25A,1.539284205,0.000253884,C21orf58,-1.733338133,1.02441E-16
ALDH4A1,1.536114918,1.9491E-49,DHTKD1,-1.731184826,3.08236E-62
CDSN,1.531008114,0.014853684,KPNA2,-1.726407957,4.05584E-70
CNTD2,1.525139978,0.033964219,CBX2,-1.726223599,8.62114E-44
KIAA1210,1.521612148,0.008955769,JAG2,-1.726048424,4.80673E-35
ARHGAP30,1.521237629,1.97748E-05,FZD8,-1.723210785,0.004619898
MSX2,1.517358865,1.60855E-38,MYO19,-1.712709391,2.89333E-39
RNF39,1.516088063,0.002063052,CCDC138,-1.710893421,9.22219E-12
GBP3,1.512780281,5.1779E-05,RNF26,-1.710640621,9.36952E-22
EOMES,1.509630808,2.04794E-08,DUSP7,-1.709653172,7.884E-12
TSPAN31,1.507609501,2.46517E-17,RRM1,-1.708310523,2.03813E-56
SLC16A8,1.506938975,0.010263152,ONECUT1,-1.706369617,2.75708E-08
LOC283070,1.506052435,1.04554E-08,SLC36A4,-1.70564742,2.42593E-07
KDM4B,1.505467321,2.61472E-34,NPR3,-1.705032375,3.18467E-21
CAPN9,1.505460443,0.001645497,HEY2,-1.703494713,0.015680472
IKBIP,1.504062142,4.61885E-12,TMEM48,-1.703430153,1.15825E-46
ID3,1.5002261,0.003030212,DEK,-1.703033908,8.68895E-61
KRT80,1.499330847,0.000318784,KHK,-1.702681,9.82875E-16
CABYR,1.499097376,6.05818E-06,SCML2,-1.702053124,1.85827E-08
GAMT,1.497866877,0.029020132,BEND3,-1.70162583,7.22277E-21
SPOCK2,1.494509674,0.001793609,RPL39L,-1.700511604,5.57627E-15
MR1,1.493144513,4.13449E-07,ADAM11,-1.695579575,6.07789E-05
PSG9,1.492821094,0.010299897,NRARP,-1.694143202,5.52299E-18
RAP2B,1.490660641,3.34343E-19,TCOF1,-1.693972139,1.27006E-44
SLC31A2,1.489822272,5.69208E-06,CDKL1,-1.691449163,0.018897619
CCDC96,1.487973957,0.000399779,SNORD88B,-1.690300853,0.001952424
SLC43A2,1.480811997,4.89408E-13,ARL6IP6,-1.686797186,6.42521E-19
C15orf34,1.48036445,0.003540458,C14orf106,-1.686623628,3.2873E-36
MYO16,1.477540383,0.000114023,MZT1,-1.68564832,1.01401E-23
CCNG1,1.477316058,5.51213E-50,DHRS13,-1.679920752,7.67415E-21
LOC729375,1.476986874,0.000650517,DNMT1,-1.675087526,1.44981E-60
C17orf103,1.473829449,0.021577167,HIST1H2BJ,-1.673856953,1.09509E-05
CD22,1.472766407,7.1749E-09,SCLT1,-1.671377467,3.68121E-09
LDHD,1.468303125,3.85072E-12,ARID5A,-1.668757614,0.000240065
FBLIM1,1.467528602,0.001335223,SNAI1,-1.666794919,0.001735532
MYOF,1.46469976,2.94388E-41,NASP,-1.656174372,1.24269E-44
PCDHGA6,1.464017022,0.02621596,WNT10B,-1.654201614,0.003325174
TRIAP1,1.462912054,1.21701E-12,DCK,-1.647478608,1.58955E-27
ABCA1,1.461352837,7.7257E-07,CDK5RAP2,-1.643164758,5.45497E-26
ARRDC4,1.461334255,2.38487E-19,RPP25,-1.637543491,1.20691E-09
PPP2R5B,1.46130995,8.62783E-10,C19orf40,-1.635800589,0.000232111
XPC,1.460719215,2.00291E-22,ADD3,-1.632860302,5.06375E-06
TLE6,1.460711176,0.012745246,TUB,-1.632283747,0.00167061
BTN2A2,1.460334809,4.11929E-06,HIST1H3G,-1.630384933,0.014328929
CPE,1.458612535,0.021160056,H1FX,-1.627393525,1.44067E-13
P2RX2,1.457909359,5.70343E-15,CEP57L1,-1.625632429,3.57946E-08
FAM155A,1.455839417,0.046303336,GPRIN1,-1.625170212,2.92872E-24
KLF9,1.453976537,4.74551E-26,UNC5C,-1.623590767,1.37502E-06
THSD4,1.453392907,1.17915E-14,DCLRE1B,-1.622245067,2.58907E-41
ANXA3,1.452583502,7.05983E-09,POLR3G,-1.621232825,5.96468E-07
PMEPA1,1.452258044,1.60769E-37,TMEM38B,-1.616509262,3.98763E-26
PTK7,1.452003162,8.43662E-05,CDC42EP2,-1.615298638,1.56009E-08
ARHGAP18,1.451678207,2.24554E-06,RAD18,-1.614458151,3.84448E-29
ZNF79,1.449303009,2.09906E-09,SKP2,-1.614069431,6.72772E-13
SLC26A2,1.447062216,0.001132831,DDX11,-1.608355343,1.15742E-19
MBNL2,1.446671816,2.6449E-13,LMNB2,-1.603473216,4.95775E-55
WBSCR27,1.445928573,0.018030784,HAUS5,-1.595153717,4.30356E-25
HSH2D,1.444755213,0.003032585,LYAR,-1.594413124,9.88859E-32
TRIM21,1.443332734,2.63079E-07,CARD10,-1.593971014,9.92421E-16
IQSEC2,1.442193056,2.30982E-15,RAD54B,-1.593914414,8.87303E-15
WIPI1,1.43875057,2.89976E-27,RNF144A,-1.588419445,4.96216E-05
STX1B,1.436330749,0.003968824,C5orf23,-1.587482489,2.07718E-17
GPRC5A,1.435258092,7.5623E-18,HAUS7,-1.585255095,1.00449E-18
IL4R,1.42894411,4.06991E-17,WNT3A,-1.584152878,0.03724866
PRICKLE2,1.424219125,8.81468E-39,LINGO1,-1.58120344,3.78439E-06
CPEB4,1.423757359,1.90794E-17,GABRB2,-1.577171973,0.045318292
CDKL5,1.423648934,0.001438707,PRSS53,-1.573589811,9.25585E-05
KIAA1539,1.423182949,4.17886E-13,EXOSC8,-1.572382564,2.83703E-27
TMEM45B,1.418906762,8.74862E-10,LBR,-1.564606282,1.16327E-29
PTGES,1.418145648,0.049271426,RFWD3,-1.557508525,1.37523E-48
RINL,1.415007201,0.006645703,NUP107,-1.554841188,4.76858E-43
ZNF561,1.413335579,7.65875E-22,VKORC1,-1.554213779,9.13093E-31
LPXN,1.410132304,0.010685126,SNORD30,-1.553872308,0.003939236
BIK,1.407232597,0.000209782,MAPK8IP2,-1.55300353,3.18452E-07
DNAH1,1.399386767,0.000156488,ITGB3BP,-1.54779932,2.56301E-12
PRRG1,1.399050279,0.000273605,CENPP,-1.547108462,4.28599E-06
SYTL2,1.39578116,8.13652E-49,NT5M,-1.546321333,0.011145016
NICN1,1.395611953,5.60489E-07,ECT2,-1.544070435,2.33705E-48
COL7A1,1.394834218,0.000206571,FANCM,-1.54127303,1.99222E-08
TMEM53,1.393990877,1.30409E-05,CSRP2,-1.538825564,0.014883629
C22orf23,1.393588177,0.007788323,LRRCC1,-1.536793731,1.29188E-09
GAD1,1.393088591,0.002108694,TNFRSF18,-1.532546839,0.020853545
COL16A1,1.392689163,0.020381216,RUNX1T1,-1.529945368,1.18552E-05
THNSL2,1.390548528,3.96372E-07,PARP2,-1.529574903,1.14805E-19
VPS13C,1.390465961,3.773E-30,SOX18,-1.529428032,0.000108655
GM2A,1.390153845,5.06359E-11,DRD1,-1.526883259,0.000862983
GATS,1.389532928,7.69863E-10,RAB3IL1,-1.524558995,8.7682E-07
PI4K2A,1.389483193,6.77796E-08,TOPBP1,-1.522407502,7.0919E-41
C8orf46,1.389215589,0.049453162,NFKBID,-1.52100537,0.003202741
RAB40B,1.388153529,2.01737E-10,ARHGAP19,-1.520751288,4.9113E-18
CNGB3,1.386256399,0.005427458,EZH2,-1.518817771,9.9464E-31
NFATC2,1.381833412,8.13258E-05,CHRNA5,-1.518093795,1.99667E-19
PGM2L1,1.381716006,0.003940329,RANBP1,-1.517464206,1.87296E-32
WDR81,1.380770316,2.3172E-15,TMEM107,-1.509131661,4.54212E-05
C5orf41,1.379752996,0.000205229,NCRNA00052,-1.508902035,0.014042282
CYP4B1,1.379595042,0.003012556,LOC254559,-1.502141924,4.19961E-11
KIAA1908,1.372993067,5.71769E-19,C6orf150,-1.500228309,5.75374E-05
PROM2,1.369297903,2.09679E-17,TNFAIP8L3,-1.496365899,0.003865869
PRKX,1.365571066,8.93115E-15,FLT4,-1.493307436,1.67039E-05
LOC282997,1.365270384,9.20472E-05,IL17RB,-1.489919123,3.79749E-08
C1orf57,1.364727134,3.16156E-10,TFAP4,-1.484687559,4.10727E-08
A2LD1,1.364708495,0.024800905,TMEM97,-1.480514838,8.63836E-31
DDB2,1.362661688,1.21635E-38,GPRC5B,-1.477942624,0.038071518
APOA1,1.361594449,0.026921304,ZNF530,-1.476388404,0.000445002
TUBA1A,1.361335614,0.000101543,MSH6,-1.476071846,4.92057E-46
NYNRIN,1.360976185,0.00119079,ASRGL1,-1.47522857,3.05724E-07
CA5B,1.355485612,0.000453466,FANCC,-1.474477121,1.88157E-22
FLJ44511,1.355188449,0.033996028,PASK,-1.473325676,2.32975E-18
TMC7,1.354027533,1.78788E-06,EPB41L2,-1.470647385,2.42863E-16
RAB19,1.353939696,0.002610219,CDK2,-1.467880308,1.75882E-37
LOC100132111,1.353891907,0.022480488,FGFRL1,-1.4643857,5.66614E-22
CCND1,1.353371181,3.92858E-47,USP1,-1.463577544,1.79315E-37
OSCP1,1.351083378,2.33098E-05,WRAP53,-1.461274507,1.62433E-11
NECAB2,1.350380129,0.004253935,FMNL3,-1.460291242,3.258E-13
SNX29,1.348434105,3.63064E-12,KCNIP3,-1.45410406,3.35946E-07
B3GALT5,1.343933497,0.029791105,GK,-1.451336506,0.036714019
IVD,1.342834145,4.53205E-38,MSH2,-1.448913048,1.82416E-18
SAMD12,1.341991264,4.3275E-11,TTF2,-1.447094318,9.34692E-37
EPAS1,1.341517357,2.39575E-08,H1F0,-1.446117825,2.18335E-47
CAMK2B,1.340166009,4.41357E-06,TFCP2L1,-1.445572887,0.014845802
ALG1L,1.338686987,4.72528E-06,LOC399815,-1.444915461,0.011155904
MAST4,1.338583273,1.55204E-19,SIVA1,-1.441297127,1.06473E-29
ZNF219,1.336521407,3.26796E-10,GNG13,-1.43709748,0.000132003
DRAM1,1.33255839,2.52838E-24,C9orf140,-1.436206906,1.11671E-44
LOC344595,1.32883431,5.25744E-06,PIM1,-1.436159991,5.67009E-06
CSNK1G1,1.326134413,1.40836E-20,CEP78,-1.434368255,1.30843E-23
CBLN3,1.325126335,0.01298143,CTSL2,-1.430669294,0.000134949
USP2,1.325112768,0.001567292,SH3BP1,-1.426997869,4.60902E-14
LOC100130932,1.324680647,0.002550404,PHF17,-1.426709224,2.1259E-21
LOC653113,1.322292129,0.000483866,ADCY3,-1.425321396,8.81174E-20
MAP6,1.317596048,0.00969833,USP37,-1.420060484,2.84832E-19
ZNF155,1.315746006,0.000229774,RPA2,-1.418680526,2.07659E-18
HOXA11-AS,1.315386607,0.013025249,SIX2,-1.415284862,0.001016324
C3orf52,1.310496128,0.004826404,WHSC1,-1.41283361,3.05361E-45
ANKRD56,1.304224427,3.7313E-05,TMEM201,-1.412754811,3.67025E-14
MIR614,1.303856635,0.001759216,SNORD28,-1.411516824,0.039936598
FAM161B,1.302135734,0.000994496,MMP16,-1.41130738,8.80417E-05
SERTAD1,1.299574394,3.77918E-17,ZNF718,-1.409577393,3.27718E-05
THBS3,1.298645026,7.95819E-12,KLF11,-1.403139919,8.14298E-12
LOC100129480,1.296277031,0.002528373,ACD,-1.40263284,1.67486E-18
LOC100130238,1.295239155,0.034522187,DPYSL2,-1.402199961,7.03726E-09
PAQR7,1.294857871,9.32173E-07,GLB1L2,-1.399663252,9.12879E-10
C3orf57,1.294354666,2.21757E-43,C1orf96,-1.396390905,8.65326E-14
AMTN,1.293874988,0.04088646,S1PR5,-1.392648574,3.01988E-05
SULF2,1.293411527,4.27797E-23,SLC10A3,-1.39107776,1.34126E-23
C1orf85,1.290802435,2.91205E-10,CKLF,-1.388715235,0.014042282
F2R,1.290337917,0.001065615,EEPD1,-1.380854379,0.03756207
KDM6B,1.285892516,1.36048E-21,IMPA2,-1.377599552,4.40759E-15
ZNF323,1.282170201,4.30597E-07,LRRC3,-1.376609574,0.00352347
LOC402778,1.281022535,3.08407E-13,CDKN2D,-1.375786838,0.000139037
FOXI1,1.279855221,8.22781E-05,ADAMTSL3,-1.375403943,4.73611E-05
BTBD11,1.279579233,0.031406504,DNMT3B,-1.371819942,2.21042E-10
CCDC159,1.278680538,0.000111385,HSPA2,-1.371610617,3.03215E-07
ZNF880,1.277715996,0.000171396,TUBB2C,-1.37121424,2.619E-30
PP14571,1.27194763,5.80528E-05,TUBA1C,-1.370175843,3.15634E-42
PRICKLE4,1.271377995,0.000255949,SDC2,-1.360633549,2.61589E-06
MYL5,1.269389606,0.001889323,TUBB,-1.359570726,1.93151E-48
SLC38A7,1.269133398,3.9008E-06,LOC345643,-1.355865473,0.008848001
KLF4,1.267942532,8.07578E-25,RAI14,-1.353481787,5.79864E-15
RETSAT,1.267359275,8.69902E-16,JPH1,-1.349886497,2.98016E-10
CT62,1.26724342,0.009690548,PPIH,-1.347183358,4.04934E-16
UNC5B,1.264959821,1.86754E-11,SPSB4,-1.341902347,0.000157442
BBS9,1.262949316,0.002931761,CCDC77,-1.336749277,0.000622108
MTRNR2L2,1.260625507,0.036159179,SCARNA12,-1.333913835,0.005516399
TGFB2,1.260553447,0.018826654,FSD1,-1.333717668,0.002880532
STOM,1.259117686,1.05582E-08,ACSL4,-1.333201686,2.0271E-06
FBXO44,1.256890183,6.15065E-07,WDR67,-1.331576132,1.35691E-14
PLEKHB1,1.256457643,3.32327E-08,NFIX,-1.324603285,4.53058E-06
MIR492,1.25512639,3.5538E-11,NBL1,-1.32279725,8.91445E-10
TXLNB,1.255114491,0.007211471,SLC16A1,-1.321149402,1.75339E-05
TOM1L2,1.253675581,4.1883E-13,PAQR4,-1.320943803,2.89477E-17
FGF13,1.253469632,0.000134922,ARL6IP1,-1.320931808,1.2772E-41
SLC17A5,1.250364983,2.07939E-11,CKS2,-1.320896115,3.88395E-25
PCLO,1.249051449,0.007587931,KCNH2,-1.320667917,2.41501E-07
B4GALT1,1.248578094,3.01081E-11,ZNF93,-1.31826421,1.81537E-07
LOC401109,1.247811747,0.012530338,CCDC21,-1.318201012,5.83788E-14
UBASH3B,1.247298214,0.000150528,C12orf34,-1.318175947,1.51927E-07
DKK1,1.246792183,3.25882E-16,LOC644656,-1.312904498,0.045274837
MYO1E,1.244672757,3.53179E-06,ORC3,-1.312211293,9.37084E-17
TRIM38,1.242698629,1.5284E-08,CASP8AP2,-1.311920684,9.77483E-12
FAM189A2,1.242453396,0.007019685,ZNF566,-1.297433645,1.02402E-06
NADSYN1,1.24237714,5.50294E-13,NUDT1,-1.296781852,1.10663E-16
SH3BGR,1.240750947,0.000302371,SPIN4,-1.296448275,4.43775E-08
CCDC90B,1.236860004,8.67628E-12,FKBP5,-1.295768349,2.46982E-22
BBS1,1.236538385,1.04427E-09,RAD21,-1.291711563,7.0609E-39
ERV3,1.234358526,5.60868E-09,DOK1,-1.290881977,1.8274E-05
C18orf1,1.233999477,1.39326E-05,MMD,-1.29074741,4.87382E-08
CLDN1,1.233336705,0.01694599,SNORD22,-1.290432149,0.003033888
ATP8B2,1.232775659,1.02192E-21,TFDP1,-1.290268188,1.67191E-19
CAPS,1.230518436,0.021951688,ODC1,-1.286629726,4.20865E-12
MFGE8,1.23009355,0.0002763,XYLB,-1.283614113,0.000199822
ZNF552,1.226995191,1.20468E-12,MED30,-1.283120489,3.67186E-05
DNAH3,1.226754055,0.041109944,PDSS1,-1.282305767,1.82755E-11
MICB,1.226304092,7.83806E-05,DCLRE1A,-1.282191322,9.57116E-14
ST3GAL5,1.226037462,0.005634013,RLTPR,-1.280133602,0.002361616
KIAA0247,1.225865984,2.7965E-18,SLMO1,-1.279859927,0.000478313
ERRFI1,1.225821825,4.53809E-08,NKD2,-1.278141645,0.00681937
ODF2L,1.224795057,1.43506E-05,TMEM180,-1.278040533,0.000880086
SARDH,1.224119261,0.032302555,B4GALNT1,-1.27708875,2.85138E-15
ATP10D,1.223781573,0.020938246,MTHFD1,-1.276342436,7.67666E-37
ZNF20,1.221108684,7.20979E-08,LIN52,-1.275835497,2.60417E-08
TM7SF2,1.218311417,1.50688E-29,SMC3,-1.27567674,9.60602E-25
MYO1B,1.215940739,4.09513E-36,GRK6,-1.274866864,2.49204E-07
PAPSS2,1.215026068,7.90518E-28,C2orf7,-1.27344707,1.42935E-10
ST6GALNAC2,1.214740707,4.97745E-05,DLEU2,-1.272994167,0.026872914
LOC100131564,1.214525238,0.0004502,CACHD1,-1.272884577,0.000116116
AGXT2L2,1.21364317,4.95154E-12,ZNF100,-1.271194786,2.40124E-09
MALAT1,1.207545263,4.67412E-34,NUP155,-1.269304874,1.46731E-22
PBLD,1.207511682,9.93161E-08,MDM1,-1.268657707,5.33118E-08
C21orf57,1.204130137,0.000143936,MAST1,-1.267553412,0.012165483
ANXA4,1.202803413,2.5402E-06,HMGB1,-1.266865722,5.98828E-32
GSTT1,1.200574594,1.42731E-12,NUP205,-1.266360214,3.65244E-38
KIAA1257,1.19789325,0.045446766,HSD11B2,-1.26631686,0.003808065
BRWD3,1.197496434,0.003930261,KIF1A,-1.265668006,2.745E-15
ZNF225,1.196658526,0.047067426,TCF7L1,-1.260011403,0.039211622
ZNF490,1.195726613,1.86128E-05,C10orf119,-1.257104766,1.0076E-28
PREX1,1.195657825,7.2395E-38,FN3KRP,-1.256381,1.13681E-17
LMO7,1.194855257,2.96674E-09,PSIP1,-1.253768605,8.14189E-23
ZNF585A,1.194629073,0.001101571,TNFAIP2,-1.250174448,0.000155294
TPK1,1.194071105,0.002656231,GNB4,-1.249757638,2.34239E-21
HLA-DRB5,1.193630567,0.002927011,ZIC5,-1.248240797,0.000276699
POLD4,1.193314016,4.94253E-06,CBX5,-1.244398773,3.78083E-24
CLU,1.193186052,2.60034E-36,ATP1A3,-1.242548667,0.001016266
UBE2H,1.192722952,3.8564E-19,ACYP1,-1.242385959,0.000285718
MXD1,1.191158893,1.70345E-12,UCHL5,-1.242308812,9.88402E-22
PKD1L2,1.190963152,0.018207597,CCDC111,-1.239170815,0.017141353
SEPT9,1.190546152,0.000120773,PRPH,-1.238241041,0.012346095
SCD5,1.189340581,0.000533485,CHAC2,-1.236177224,6.66711E-06
SYT15,1.187862011,0.000122133,SH2B2,-1.232366514,0.00648159
DOCK1,1.187619064,3.80304E-07,38961,-1.228564904,0.005428533
MAPK15,1.187085527,7.10104E-05,SAP30,-1.220518439,9.25726E-08
SRPK3,1.186741317,0.039268636,GPN3,-1.219641245,3.29276E-13
SULT1A1,1.18648996,1.0014E-08,HIST2H2AC,-1.219308691,0.006179869
BCL6,1.184656037,5.61149E-11,EXPH5,-1.216988982,0.006121247
NLRX1,1.183272118,2.93093E-05,TYRO3,-1.214769393,1.49301E-16
INTU,1.182781053,0.00067739,SNORD17,-1.213951748,0.013078551
RHOC,1.182449141,2.48206E-09,C8orf85,-1.21324059,0.002568586
MAPRE3,1.182370113,4.35528E-11,FBXO27,-1.211975543,3.63627E-05
PPM1D,1.182087819,1.13593E-33,SSRP1,-1.210839517,2.05951E-32
AFF3,1.181940009,2.7625E-10,PKN3,-1.210432982,1.41857E-09
SLC12A6,1.181692465,5.83376E-08,SNHG1,-1.209181428,2.31742E-23
SPRY1,1.180485444,0.031476808,PIGW,-1.208705482,5.98968E-12
KIAA1383,1.179559227,0.001449564,GSTCD,-1.207281529,2.72988E-16
NCRNA00173,1.179204403,0.001707129,AKAP7,-1.205114966,0.028007301
BCL2L1,1.176464949,8.23173E-10,RNF138,-1.203610863,1.58486E-06
PYROXD2,1.176345793,5.30589E-09,CACYBP,-1.202807079,2.25616E-26
KRT19,1.175668114,1.55749E-23,NUP62CL,-1.200685233,0.030310743
S100A11,1.174419222,1.38471E-34,DDX39,-1.199206317,1.00485E-25
ELF3,1.173459972,1.37738E-30,EXOSC2,-1.190568848,1.19011E-19
WAS,1.173290121,0.049293535,UNG,-1.188280549,1.42315E-12
KCNK15,1.17273235,2.58967E-09,AADAT,-1.187989027,7.31994E-08
TMEM125,1.172269623,5.14621E-11,UBR7,-1.1875923,1.51855E-24
DHRS12,1.169879101,0.000500453,THOC4,-1.184658514,4.57178E-28
ZNF226,1.168244633,1.45817E-07,HNRNPAB,-1.184275365,2.55132E-33
SLC25A42,1.167968997,3.81405E-06,KCNK5,-1.183131226,0.005596099
TMEM117,1.165027188,0.003706591,SLC26A10,-1.180040697,1.31608E-05
C20orf194,1.164043029,0.000122693,PRRT4,-1.17817879,0.040946915
PPP1R3C,1.162829126,4.85136E-05,CACNB1,-1.175310307,0.013098024
TMEM86A,1.162718229,1.94369E-07,SRR,-1.173757505,0.00066704
L3MBTL1,1.162063527,0.036236276,TMEM191A,-1.172701701,0.004509841
CITED2,1.157135599,1.98352E-21,C1orf135,-1.170879845,0.000386315
GNG3,1.156277833,0.044106425,CNTNAP2,-1.170834155,0.030806569
FMO4,1.15579005,0.011369413,USP28,-1.170737364,5.61681E-11
LAMB3,1.155551191,0.000652621,SORBS3,-1.168826029,9.76912E-13
KRT86,1.155067575,0.001163948,TUBGCP3,-1.168166033,7.09826E-13
DYX1C1,1.154574614,0.024556365,HAUS1,-1.167815176,1.16354E-08
KHNYN,1.153757642,4.2843E-10,HSPA12A,-1.167319582,2.42378E-08
AEN,1.153534723,3.7691E-18,DCAF15,-1.166197831,5.05748E-15
RHOQ,1.153368884,1.62243E-20,NUP35,-1.163217381,2.56301E-12
ADAMTS9,1.152367002,0.000954985,ABCC4,-1.161044835,1.61326E-05
TSC22D3,1.15154666,2.2083E-05,CCDC75,-1.158913426,0.003883526
OCIAD2,1.151220141,1.22488E-12,SUV39H2,-1.158629575,3.87407E-14
BCL10,1.150883172,5.25146E-09,PPARA,-1.157771347,7.00688E-06
HTR2C,1.150163028,0.003378735,EXOSC9,-1.155382016,5.01699E-12
SASH1,1.148914698,3.08447E-09,PRPF4,-1.15525903,1.83083E-23
SNCAIP,1.145235257,0.0267356,C16orf93,-1.153630726,0.029313738
ZNF234,1.145120716,0.000313121,GEMIN4,-1.15220097,5.18771E-18
GBE1,1.145034383,6.1939E-09,C19orf48,-1.15093876,1.11375E-23
EML2,1.143936007,6.2751E-06,CD320,-1.150633521,2.23293E-05
GUCY1B2,1.143541383,0.008470087,C3orf26,-1.147588191,5.17933E-15
ZNF433,1.142133483,1.47311E-09,RELT,-1.145836733,4.05161E-08
COL4A5,1.141535898,2.02518E-10,GLT25D1,-1.142819312,1.20384E-11
SMAD3,1.140908678,2.44416E-24,CTDSPL,-1.141482251,2.67855E-11
RBL2,1.140534956,1.50554E-09,FOXRED2,-1.141326573,9.42174E-15
NCRNA00174,1.139836355,0.007935603,HAUS3,-1.140922677,3.96483E-09
UBTD1,1.139752471,7.00331E-05,ODF2,-1.140503978,7.05844E-25
TMEM150A,1.139586052,4.8777E-09,ERG,-1.140384156,0.01540632
LOC643596,1.138801925,0.002303072,TELO2,-1.139795355,6.56573E-18
AMT,1.138717617,0.044284274,PLEKHO1,-1.138755622,2.75098E-06
ABCC2,1.138696804,0.003320094,KIAA1712,-1.138105545,0.001453791
FGD3,1.13710245,3.06394E-12,NUP85,-1.136854403,3.17711E-18
CUEDC1,1.136979769,6.98181E-19,HAUS6,-1.134662672,2.19999E-09
RGL3,1.136869622,0.043542962,BRI3BP,-1.134380393,6.86358E-19
C9orf9,1.13510297,0.026353827,TOMM40,-1.133410992,4.18773E-23
MXRA8,1.130626789,0.004521821,IQCC,-1.132319587,0.000684805
RSPH3,1.129539544,2.4765E-05,SYNPO2,-1.13080535,2.34954E-07
RNF19A,1.127605019,8.81174E-07,PLIN2,-1.130270388,2.84602E-07
DIXDC1,1.12759708,0.00986399,MT1X,-1.129463641,0.000645755
FIBCD1,1.12625904,0.001016324,USP51,-1.129155931,0.004523448
FMN1,1.125266918,1.69434E-10,ZNF232,-1.126761629,0.003160752
HMGCL,1.124837264,1.37004E-08,RNF145,-1.126321709,0.008721481
CMBL,1.12355706,2.28957E-12,DPYSL5,-1.1257672,4.65558E-06
KIFAP3,1.122341757,0.000821211,CENPV,-1.12574331,0.00628036
ZNF862,1.121325623,1.83652E-07,C20orf27,-1.124592054,1.99929E-07
ATP7A,1.120737173,7.03045E-05,SLCO4A1,-1.121025032,1.62409E-10
BCMO1,1.120483569,0.011435823,MSH5,-1.119448468,0.000634832
LMBR1L,1.120482761,7.07324E-07,OSBPL6,-1.112603352,2.32532E-08
GLUL,1.120039322,1.91917E-28,NXT1,-1.111173378,1.16466E-11
PVRL4,1.117834294,1.48623E-15,TRIM59,-1.110766676,4.88035E-12
OPHN1,1.117432315,9.27234E-09,SLC39A8,-1.109620656,1.58718E-07
RAB26,1.115245142,1.48623E-15,ZBTB2,-1.105535491,3.61327E-15
ANTXR1,1.114222624,0.001111281,OLFM1,-1.10458571,5.06913E-17
PCNXL2,1.113832124,1.88945E-05,FSCN1,-1.10385955,1.57805E-09
TTLL3,1.113557961,0.04918592,RTN4R,-1.103421118,0.000717791
MORN2,1.112656063,1.49501E-08,ATAD3A,-1.103144871,3.00434E-11
SYTL5,1.111573644,0.009005328,LOC150776,-1.102534225,1.28216E-06
